id,path,No_compare,a,e,o,c,n,Description,Tops,Bottom,Clothing Color,Hair Style,Hair Color,Clothing pattern,Sleeve
20202,https://raw.githubusercontent.com/johnwwwl/imgs/main/gCZPzwgHl9.jpg,9,0.666666667,0.666666667,0.888888889,0.555555556,0.666666667,"The female in the picture is wearing a loose-fitting, casual top with a wide neckline that drapes around the shoulders, paired with what appears to be skinny pants or jeans.",Sweaters,Jeans,Yellow,Long Straight,Brown,Horizontal stripes,Long sleeve
20203,https://raw.githubusercontent.com/johnwwwl/imgs/main/gd0HaPsMzO.jpg,6,0.833333333,0.833333333,0.333333333,0.333333333,0.5,The female in the picture is wearing a long-sleeved textured sweater.,Sweaters,Jeans,Blue,Long Straight,Brown,"The sweater has a textured pattern, no logos or text are visible.",Long sleeve
20204,https://raw.githubusercontent.com/johnwwwl/imgs/main/gd4AaMpIP7.jpg,14,0.071428571,0.071428571,0.428571429,0.642857143,0.571428571,"The female in the picture is wearing a white top with a cinched, lace-up detail at the front and black leggings.",T-Shirts,Leggings,"The top is white, and the leggings are black.",Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
20205,https://raw.githubusercontent.com/johnwwwl/imgs/main/gD4eaMlQUo.jpg,10,0.9,0.9,0.5,0.4,0.5,The female in the picture is wearing a camouflage T-shirt paired with what appears to be denim jeans.,T-Shirts,Jeans,Green,Short,Blonde,Camouflage pattern,Short sleeve
20206,https://raw.githubusercontent.com/johnwwwl/imgs/main/gD5AouC7QW.jpg,14,0.571428571,0.571428571,0.714285714,0.642857143,0.357142857,"The female is wearing a loose-fitting, semi-transparent top that drapes over the shoulders",Blouses,Jeans,Pink,Long Wavy/Curly,Blonde,"A floral pattern featuring large flowers, predominantly lilies",Sleeveless
20207,https://raw.githubusercontent.com/johnwwwl/imgs/main/GD8ZqEnoDh.jpg,7,0.571428571,0.571428571,0.428571429,0.285714286,0.714285714,The female is wearing a sleeveless top and what seems to be athletic or casual bottoms.,Tank Tops,Leggings,Grey and Black,Long Straight,Dark Brown,Horizontal stripes,Sleeveless
20208,https://raw.githubusercontent.com/johnwwwl/imgs/main/gDaNLAmLdV.jpg,8,0.25,0.25,0.625,0.625,0.25,The female is wearing a plain blouse and a skirt with a tie waist.,Blouses,Skirts,"The blouse is navy blue, and the skirt is red.",Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
20209,https://raw.githubusercontent.com/johnwwwl/imgs/main/GdCTkZy0zv.jpg,8,1.0,1.0,0.875,0.5,0.625,The female is wearing a casual long-sleeve T-shirt paired with pants.,T-Shirts,Jeans,Grey,Long Straight,Brown,The T-shirt has a playful eyelash and lip print design.,Long sleeve
20210,https://raw.githubusercontent.com/johnwwwl/imgs/main/gDdZfTPQo0.jpg,10,0.5,0.5,0.3,0.4,0.4,"The woman in the picture is wearing a T-shirt with a horizontal stripe pattern. She also appears to be wearing trousers, although the full detail is not visible.",T-Shirts,Trousers,White and Pink,Long Straight,Blonde,Horizontal stripes,Short sleeve
20211,https://raw.githubusercontent.com/johnwwwl/imgs/main/GDgMQIP7GP.jpg,10,0.5,0.5,0.8,0.5,0.7,"The female in the picture is wearing a top with ruffled short sleeves and a round neckline. She has high-waisted bottoms, but it is not completely clear what type they are due to the half body picture.",Blouses,Jeans,Black and white,Ponytail,Brown,Polka dots on the blouse,Short sleeve
20212,https://raw.githubusercontent.com/johnwwwl/imgs/main/gDjkNACI16.jpg,14,0.357142857,0.357142857,0.857142857,0.642857143,0.5,"The female in the picture is wearing what appears to be a sleeveless top, likely part of an overall jumpsuit or a matching set.",T-Shirts,Jeans,Black,Short,Brown,Horizontal stripes,Sleeveless
20213,https://raw.githubusercontent.com/johnwwwl/imgs/main/gDk7IMRrrl.jpg,15,0.4,0.4,0.333333333,0.2,0.466666667,"The female is wearing a sleeveless top and black bottoms, likely leggings or athletic trousers.",Tank Tops,Leggings,"The top is white, and the bottoms are black.",Short,Black,Horizontal stripes,Sleeveless
20214,https://raw.githubusercontent.com/johnwwwl/imgs/main/GdmU30j6hX.jpg,9,0.444444444,0.444444444,0.444444444,0.555555556,0.444444444,The female is wearing a sleeveless top and shorts.,Tank Tops,Shorts,"The top is black, and the shorts are yellow.",Long Straight,Dark Brown,Horizontal stripes,Sleeveless
20215,https://raw.githubusercontent.com/johnwwwl/imgs/main/gdQ0Zd1TTf.jpg,10,0.5,0.5,0.8,0.5,0.6,The female is wearing a V-neck top,Blouses,Jeans,Navy,Long Straight,Brown,Horizontal stripes,Short sleeve
20216,https://raw.githubusercontent.com/johnwwwl/imgs/main/GDsB4YD5JQ.jpg,10,0.6,0.6,0.8,0.6,0.4,The female in the picture is wearing a sleeveless top with lace detailing around the neck. ,Tank Tops,Jeans,Navy blue,Long Straight,Brown,Horizontal stripes,Sleeveless
20217,https://raw.githubusercontent.com/johnwwwl/imgs/main/gDSEgxoe9h.jpg,10,0.6,0.6,0.6,0.2,0.4,The female is wearing a solid color top and white bottoms.,T-Shirts,Jeans,Black and white,Long Straight,Brown,Horizontal stripes,Short sleeve
20218,https://raw.githubusercontent.com/johnwwwl/imgs/main/gdUQkwrg3r.jpg,11,0.454545455,0.454545455,0.272727273,0.090909091,0.363636364,The female in the picture is wearing a horizontal striped T-shirt paired with a dark-colored skirt.,T-Shirts,Skirts,"White and navy blue for the T-shirt, black for the skirt",Long Wavy/Curly,Blonde,"Horizontal stripes on the T-shirt, no visible pattern on the skirt",Short sleeve
20219,https://raw.githubusercontent.com/johnwwwl/imgs/main/GDWGuqLO1o.jpg,9,0.333333333,0.333333333,0.555555556,0.333333333,0.666666667,The female is wearing a plain white T-shirt and distressed blue jeans.,T-Shirts,Jeans,White and blue,Long Straight,Brown,Horizontal stripes,Short sleeve
20220,https://raw.githubusercontent.com/johnwwwl/imgs/main/geHJOPmNvJ.jpg,13,0.461538462,0.461538462,0.461538462,0.538461538,0.461538462,The woman in the picture is wearing a long-sleeve top and what appears to be a skirt.,Blouses,Skirts,Navy,Long Straight,Brown,The blouse has a polka dot pattern.,Long sleeve
20221,https://raw.githubusercontent.com/johnwwwl/imgs/main/GeJKhUoYwU.jpg,12,0.166666667,0.166666667,0.666666667,0.583333333,0.416666667,"The female in the picture is wearing a simple, casual T-shirt paired with what appears to be trousers.",T-Shirts,Trousers,Grey for the T-Shirt and Black for the trousers,Long Straight,Brown,Horizontal stripes,Short sleeve
20222,https://raw.githubusercontent.com/johnwwwl/imgs/main/GeMpRTiYGh.jpg,8,0.375,0.375,0.375,0.625,0.375,"The female in the picture is wearing a blouse with a botanical print. The blouse has a V-neckline and short sleeves. The lower portion of her attire appears to be plain dark-colored pants or a skirt, but it is not entirely visible.",Blouses,Jeans,Multicolor,Long Straight,Blond,Botanical print,Short sleeve
20223,https://raw.githubusercontent.com/johnwwwl/imgs/main/GesMLtCwUX.jpg,8,0.75,0.75,0.375,0.375,0.625,"The female in the picture is wearing a simple, plain white T-Shirt paired with black leggings or skinny trousers.",T-Shirts,Leggings,White and Black,Long Straight,Brown,The T-Shirt has a small logo or text on the left chest area.,Short sleeve
20224,https://raw.githubusercontent.com/johnwwwl/imgs/main/GeudpaRbX9.jpg,8,0.625,0.625,0.375,0.5,0.5,The female is wearing a floral patterned t-shirt with a tie-knot detail at the waist,T-Shirts,Jeans,Pink and grey,Long Straight,Black,Floral pattern,Short sleeve
20225,https://raw.githubusercontent.com/johnwwwl/imgs/main/gewmxaLKWy.jpg,10,0.5,0.5,0.3,0.5,0.3,The female is wearing a V-neck blouse with a pink animal print design.,Blouses,Trousers,Pink,Long Straight,Brown,Animal print,Short sleeve
20226,https://raw.githubusercontent.com/johnwwwl/imgs/main/GEyHv5URXj.jpg,7,0.285714286,0.285714286,0.285714286,0.428571429,0.142857143,The female in the picture is wearing a sleeveless top which features a combination of colors and prints. The top has a solid black lower section and a printed upper section with a high neckline.,Tank Tops,Jeans,Green,Long Wavy/Curly,Blonde,The upper portion of the tank top has a small geometric pattern in a contrasting color.,Sleeveless
20227,https://raw.githubusercontent.com/johnwwwl/imgs/main/gEziISkaML.jpg,7,0.428571429,0.428571429,0.857142857,0.714285714,0.285714286,The female is wearing a long-sleeve blouse with a small printed pattern and a pair of trousers.,Blouses,Trousers,"Grey for the blouse, Black for the trousers",Long Straight,Blonde,The blouse has a small dot-like pattern throughout.,Long sleeve
20228,https://raw.githubusercontent.com/johnwwwl/imgs/main/Gf1Mz0tdi9.jpg,13,0.461538462,0.461538462,0.461538462,0.615384615,0.384615385,The female in the picture is wearing a form-fitting top and black pants. The top features a scoop neckline.,Sweaters,Jeans,"The primary clothing color of her top is red, and her pants are black.",Long Straight,Blonde,Horizontal stripes,Long sleeve
20229,https://raw.githubusercontent.com/johnwwwl/imgs/main/gf1qXdhHS6.jpg,19,0.473684211,0.473684211,0.368421053,0.473684211,0.526315789,The female is wearing a striped tank top and jeans.,Tank Tops,Jeans,White and black for the top; blue for the jeans,Long Straight,Blonde,Horizontal stripes on the top; no visible pattern on the jeans,Sleeveless
20230,https://raw.githubusercontent.com/johnwwwl/imgs/main/gf35wk7nYh.jpg,9,0.444444444,0.444444444,0.333333333,0.333333333,0.444444444,The female is wearing a yellow T-shirt with text on the front and grey trousers.,T-Shirts,Trousers,Yellow/Grey,Long Straight,Blonde,The T-shirt has text printed on it.,Short sleeve
20231,https://raw.githubusercontent.com/johnwwwl/imgs/main/GF81qgrUKk.jpg,12,0.5,0.5,0.666666667,0.333333333,0.333333333,The female in the picture is wearing a sleeveless hooded top with a brand logo at the front.,Hoodies,Jeans,Black,Long Straight,Black,The top has a textual logo that belongs to a well-known sports brand.,Sleeveless
20232,https://raw.githubusercontent.com/johnwwwl/imgs/main/gfaTctDmCR.jpg,13,0.615384615,0.615384615,0.769230769,0.692307692,0.615384615,The female is wearing a light grey blouse with what seems to be a choker style neckline detail.,Blouses,Jeans,Light grey,Long Straight,Brown,Horizontal stripes,Long sleeve
20233,https://raw.githubusercontent.com/johnwwwl/imgs/main/GfC8sTszd2.jpg,10,0.6,0.6,0.3,0.3,0.6,"The female in the picture is wearing what appears to be a fitted long-sleeve top with a wrap-style front. There is no visible bottom, outerwear, or activewear in the image. No distinctive patterns, logos, or text can be seen on the clothing.",Shirt,Jeans,Grey,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20234,https://raw.githubusercontent.com/johnwwwl/imgs/main/gFEm4AlQLV.jpg,10,0.1,0.1,0.4,0.6,0.2,The female in the picture is wearing a sleeveless tank top.,Tank Tops,Jeans,Grey,Long Straight,Blonde,Horizontal stripes,Sleeveless
20235,https://raw.githubusercontent.com/johnwwwl/imgs/main/gFF5R3A1gj.jpg,8,0.5,0.5,0.5,0.5,0.375,The female is wearing a striped long-sleeve top paired with dark-colored trousers.,Sweaters,Trousers,Blue and white,Long Straight,Black,Striped,Long sleeve
20236,https://raw.githubusercontent.com/johnwwwl/imgs/main/GfgIyTSq9r.jpg,8,0.625,0.625,0.5,0.5,0.375,The female in the picture is wearing a short-sleeved T-shirt and what appears to be jeans.,T-Shirts,Jeans,"The T-shirt is pink, and the jeans are dark-colored, likely black or dark blue.",Long Straight,Black,Horizontal stripes,Short sleeve
20237,https://raw.githubusercontent.com/johnwwwl/imgs/main/GfH8u2XuGl.jpg,9,0.666666667,0.666666667,0.222222222,0.444444444,0.888888889,The female in the picture is wearing a sleeveless top with lace detailing along the neckline and bottom hem.,Tank Tops,Jeans,Maroon,Long Straight,Brown,Horizontal stripes,Sleeveless
20238,https://raw.githubusercontent.com/johnwwwl/imgs/main/gFlfMNPfvE.jpg,6,0.5,0.5,0.666666667,0.5,0.5,"The female in the picture is wearing a simple, classic white T-shirt paired with dark bottoms that are not fully visible in the image.",T-Shirts,Jeans,White,Long Straight,Brown,Horizontal stripes,Short sleeve
20239,https://raw.githubusercontent.com/johnwwwl/imgs/main/gFlpG4PoKt.jpg,9,0.444444444,0.444444444,0.666666667,0.555555556,0.444444444,The female in the picture is wearing a blouse with a V-neckline and ruffled short sleeves.,Blouses,Jeans,Black for the blouse and blue for the jeans,Long Straight,Brown,The jeans have a distressed pattern with visible rips,Short sleeve
20240,https://raw.githubusercontent.com/johnwwwl/imgs/main/gFTkKuK6kw.jpg,10,0.6,0.6,0.4,0.4,0.6,The female in the picture is wearing a short sleeve T-shirt and jeans.,T-Shirts,Jeans,Gray,Long Straight,Black,The T-shirt has a logo with the word 'GUESS'.,Short sleeve
20241,https://raw.githubusercontent.com/johnwwwl/imgs/main/gg0c5phrE0.jpg,6,0.833333333,0.833333333,0.333333333,0.5,0.666666667,"The female is wearing a two-tone T-shirt with contrasting colors on the upper and lower parts. The upper part is black with the lower part featuring a beige or light brown color. There are large, stylized black heart shapes printed over the light brown section, and a small graphic or logo near the bottom right of the shirt.",T-Shirts,Jeans,"Black, Beige/Light Brown",Long Straight,Blonde,Large stylized heart shapes and a small graphic/logo,Short sleeve
20242,https://raw.githubusercontent.com/johnwwwl/imgs/main/gg8JnnwrOc.jpg,11,0.545454545,0.545454545,0.363636364,0.636363636,0.545454545,"The female in the picture is wearing a long sleeve, horizontal striped top and black pants.",Sweaters,Trousers,Black and white,Short,Blonde,Horizontal Stripes,Long sleeve
20243,https://raw.githubusercontent.com/johnwwwl/imgs/main/gge5COQzlO.jpg,7,0.428571429,0.428571429,0.571428571,1.0,0.714285714,The female in the picture is wearing a printed blouse and jeans.,Blouses,Jeans,Purple,Long Wavy/Curly,Brown,The blouse has a floral or speckled pattern.,Long sleeve
20244,https://raw.githubusercontent.com/johnwwwl/imgs/main/ggfNjwwRs2.jpg,12,0.583333333,0.583333333,0.75,0.75,0.5,The female in the picture is wearing a sleeveless top and trousers.,Tank Tops,Trousers,Black,Short,Black,Horizontal stripes,Sleeveless
20245,https://raw.githubusercontent.com/johnwwwl/imgs/main/gGMVrKgdbW.jpg,15,0.4,0.4,0.333333333,0.266666667,0.6,The female in the picture is wearing a striped top with black trousers.,Blouses,Trousers,Black and White,Long Straight,Blonde,Striped,Long sleeve
20246,https://raw.githubusercontent.com/johnwwwl/imgs/main/ggpGo2jG4o.jpg,9,0.777777778,0.777777778,0.666666667,0.666666667,0.333333333,The female is wearing a white top with black polka dots and blue jeans.,T-Shirts,Jeans,White and Blue,Long Straight,Blond,Polka dots,Short sleeve
20247,https://raw.githubusercontent.com/johnwwwl/imgs/main/ggSYDQdYkL.jpg,14,0.785714286,0.785714286,0.642857143,0.571428571,0.857142857,The female is wearing a printed top and blue jeans.,T-Shirts,Jeans,Blue,Long Straight,Blonde,The top features a black and white abstract or animal-like print.,Short sleeve
20248,https://raw.githubusercontent.com/johnwwwl/imgs/main/GgUrCmLRCU.jpg,13,0.692307692,0.692307692,0.615384615,0.461538462,0.692307692,The female is wearing a patterned blouse with a V-neckline.,Blouses,Jeans,White,Long Wavy/Curly,Brown,"The blouse has a geometric pattern with what appears to be small shapes or dots in a darker color, distributed evenly across the white background.",Short sleeve
20249,https://raw.githubusercontent.com/johnwwwl/imgs/main/Gh90QHyPKa.jpg,6,0.166666667,0.166666667,0.666666667,0.5,0.166666667,The female in the picture is wearing a cowl neck top with what appears to be trousers.,Shirts,Trousers,White,Long Straight,Brown,Horizontal stripes,Long sleeve
20250,https://raw.githubusercontent.com/johnwwwl/imgs/main/GhARkU4hw1.jpg,10,0.7,0.7,0.4,0.3,0.5,The female in the picture is wearing a dotted short-sleeve blouse and white bottoms. The blouse has a round neckline.,Blouses,"Cannot precisely determine from half body image, possibly Jeans or Trousers.","The blouse is a light green or mint color, while the bottoms are white",Long Wavy/Curly,Black,The blouse has a pattern of small black dots.,Short sleeve
20251,https://raw.githubusercontent.com/johnwwwl/imgs/main/GhAsEaDT5T.jpg,9,0.666666667,0.666666667,0.444444444,0.444444444,0.555555556,"The female is wearing a sleeveless, collarless top with a gathered neckline. She also has on patterned trousers.",Tank Tops,Trousers,Peach/Coral,Long Straight,Blonde,The trousers she is wearing have an animal print pattern.,Sleeveless
